"","spp","FEATUREID","HUC8","StreamOrde","Pathlength","ArbolateSu","AreaSqKM_1","TotDASqKM","Q0001E","V0001E","Qincr0001E","TEMP0001","PPT0001","PET0001","QLOSS0001","Q0001E_01","Q0001E_02","Q0001E_03","Q0001E_04","Q0001E_05","Q0001E_06","Q0001E_07","Q0001E_08","Q0001E_09","Q0001E_10","Q0001E_11","Q0001E_12","RunOffV","MinMonthly","NLCD11P","NLCD21P","NLCD22P","NLCDUrbanP","NLCDForestP","NLCD52P","NLCD71P","NLCD81P","NLCD82P","NLCD95P","NLCD11PC","NLCD21PC","NLCD22PC","NLCDUrbanPC","NLCDForestPC","NLCD52PC","NLCD71PC","NLCD81PC","NLCD82PC","NLCD95PC","slope_MEAN","road_density_MEAN","tfactor_MEAN","water_table_MEAN","erodability_MEAN","VALUE_11","VALUE_21","VALUE_22","VALUE_23_24","VALUE_FOREST","VALUE_52","VALUE_71","VALUE_81","VALUE_82","VALUE_95","PctRipForest","PctRipWetland","cold","cool","warm","Crossings","AnimalOpsCount","NPDESCount"
"2841","background",9745130,3050102,1,580.508,2.138,0.0036,3.3354,1.796,0.92701,0.0019,14.625,1273.87,786.20534,0,3.207,3.386,3.663,2.704,1.926,1.099,0.654,0.448,0.358,2.037,5.147,2.854,472,6,0,0,0,0,100,0,0,0,0,0,0.647599,17.512143,0.539665,0,56.934701,6.260119,2.050729,16.055046,0,0,5.118857622,4.607082367,2,0,0.300000012,0,0,0,0,1800,0,0,0,0,0,1,0,0,100,0,0,0,0
"2842","background",9747470,3050102,1,511.388,0.685,1.7955,1.7955,0.811,0.57133,0.81172,15.0353,1212.67,803.54441,0,1.646,1.721,1.839,1.135,0.674,0.393,0.265,0.193,0.168,0.144,0.454,1.103,403.721,6,3.007519,25.814536,2.35589,0.350877,56.641605,1.152882,2.756892,5.56391,2.35589,0,3.007519,25.814536,2.35589,0.350877,56.641605,1.152882,2.756892,5.56391,2.35589,0,3.569079093,12.21068138,4.408663883,38,0.290741135,18000,0,0,0,900,0,0,0,0,0,0.427272727,0,0,0,100,0,0,0
"2843","background",9747240,3050102,1,496.987,5.543,7.3116,9.3906,3.896,0.86718,3.02699,15.21915,1187,814.40973,0,8.056,8.59,9.177,5.609,3.218,1.91,1.263,0.915,0.764,4.303,4.955,5.758,369.707,5.57693,0,4.049729,1.255539,0,51.784836,5.612999,4.997538,31.979321,0.320039,0,0,4.389496,1.610121,0,47.766916,4.907035,6.363811,34.713437,0.249185,0,2.948418301,5.153861212,5,38.58412698,0.300781633,0,0,900,0,141300,1800,1800,15300,0,0,0.788439306,0.020809249,0,0,100,1,0,0
"2844","background",9745834,3050102,1,522.702,2.302,4.6197,4.6197,2.166,0.83867,2.16608,14.90423,1226.88,798.78189,0,4.193,4.353,4.732,3.11,2.109,1.187,0.745,0.545,0.434,2.57,4.63,3.427,418.716,6,0,9.60452,19.657121,1.363725,41.768946,0.896162,5.162673,21.546854,0,0,0,9.60452,19.657121,1.363725,41.768946,0.896162,5.162673,21.546854,0,0,2.250487387,8.973125129,5.005935892,55.62619048,0.262176733,0,9000,9900,900,49500,2700,4500,900,0,0,0.535545024,0,0,0,100,3,0,0
"2845","background",9747310,3050102,1,510.299,7.087,25.5231,32.0652,16.657,1.05082,13.49293,14.99739,1228.89,801.49025,0,25.145,28.44,30.924,20.998,13.882,9.961,8.001,7.62,10.572,11.911,21.724,20.716,420.481,6,0.712296,6.77739,1.868895,0.641771,45.259001,0.955605,5.448006,37.924468,0.334991,0.056419,0.634333,6.438756,1.63074,0.510833,46.592567,0.962726,4.98765,37.911193,0.269451,0.044908,2.608390882,6.90853464,4.797159518,40.096532,0.27361709,0,2700,0,0,124200,4500,0,22500,0,0,0.724637681,0,0,0,100,2,0,0
"2846","background",9745450,3050102,1,533.328,5.787,0.0135,6.3333,2.914,0.79715,0.00616,14.92333,1220.96,801.94304,0,5.617,5.876,6.384,4.336,2.886,1.694,1.022,0.681,0.596,3.299,5.455,4.388,408,6,0,6.666667,0,0,80,0,0,13.333333,0,0,0.071053,12.263749,7.261617,2.898962,32.570698,1.42106,2.898963,40.613898,0,0,2.979303265,7.512651443,4.866666667,38,0.291333332,0,0,0,0,3600,0,0,0,0,0,0.833333333,0,0,0,100,0,0,0
"2847","background",9745060,3050102,1,565.464,1.664,0.8865,0.8865,0.446,0.71453,0.44618,14.64086,1257.99,787.32861,0,0.817,0.877,0.948,0.669,0.471,0.269,0.161,0.107,0.083,0.071,0.298,0.584,449.464,6,0,26.700508,15.228426,1.624365,32.588832,1.522843,2.13198,20.203046,0,0,0,26.700508,15.228426,1.624365,32.588832,1.522843,2.13198,20.203046,0,0,4.184751858,11.38482459,4.592893401,27.33333333,0.244142134,0,9000,6300,1800,22500,1800,0,17100,0,0,0.411764706,0,0,100,0,3,0,0
"2848","background",9745604,3050102,2,531.627,12.825,0.7965,17.1216,8.962,0.91846,0.48238,14.95265,1222.24,803.09981,0,12.951,14.866,16.334,11.875,8.271,5.827,4.5,4.04,6.113,7.249,12.261,11.086,409.576,6,0,21.694915,25.988701,3.163841,12.429379,0.564972,1.129944,35.028249,0,0,0.183978,9.083263,2.617746,1.440286,39.14529,2.428511,4.72561,40.312237,0,0,2.819358197,7.5005017,4.854237288,82.67605634,0.255096045,0,2700,3600,0,19800,900,0,13500,0,0,0.369158879,0,0,0,100,1,0,0
"2849","background",9745916,3050102,1,590.934,3.407,4.1211,4.1211,2.264,0.85382,2.2644,14.46585,1287.95,777.37793,0,4.044,4.254,4.593,3.267,2.491,1.385,0.831,0.554,0.443,2.348,6.365,3.572,490.681,6,0.174711,6.376938,1.201136,0.109194,46.997162,5.022931,7.46888,30.487006,1.834462,0,0.174711,6.376938,1.201136,0.109194,46.997162,5.022931,7.46888,30.487006,1.834462,0,3.77447021,4.00877624,4.994077649,38,0.255688293,0,900,0,0,86400,0,20700,11700,0,0,0.69266055,0,0,100,0,1,0,0
"2850","background",9745640,3050102,2,589.515,6.975,1.4472,7.2423,3.963,0.84143,0.78573,14.58983,1285.47,783.40579,0,7.087,7.449,8.043,5.736,4.709,3.133,1.461,0.973,0.778,3.669,9.695,5.959,484.849,6,0,5.472637,1.803483,0,69.02985,7.587065,3.358209,12.748756,0,0,0.298248,5.36846,1.379396,0.062135,51.944824,5.144775,6.064372,28.060147,1.491239,0,3.639993083,4.4780462,4.986318408,38,0.239458959,0,0,0,0,54900,0,0,0,0,0,0.996527778,0,0,100,0,0,0,0
"2852","background",9745654,3050102,1,537.497,4.216,4.9563,7.7211,3.658,0.83586,2.34469,14.72344,1225.26,791.24984,0,6.98,7.267,7.914,5.326,3.858,2.071,1.246,0.907,0.726,3.859,7.332,5.541,422.462,6,0,9.260941,1.089522,0.326856,29.762121,2.66933,5.974215,50.517523,0.399492,0,0,7.984614,1.293857,0.209814,29.490616,2.238023,6.958853,51.148152,0.67607,0,1.982116165,6.046936245,5.007093489,44.87198068,0.243993826,0,1800,0,0,77400,7200,5400,5400,0,0,0.617870722,0,0,0,100,1,0,0
"2853","background",9745736,3050102,5,533.206,564.226,4.1247,588.9348,335.085,1.21616,1.66905,14.98517,1226.7,803.71762,0,454.5,490.586,556.235,471.487,357.008,294.34,211.312,213.523,169.195,171.502,219.214,318.91,416.172,6,4.385774,0.501855,3.512983,0,24.198124,2.83657,1.571023,60.091643,2.160157,0.349116,0.400231,7.110481,3.494954,1.312098,61.843722,3.429395,3.971289,18.232596,0.135703,0.015129,2.778538644,2.905068917,5.026481149,74.97749196,0.249674739,2700,0,0,0,98100,0,0,20700,6300,0,0.537777778,0.04,0,0,100,0,0,0
"2854","background",9745116,3050102,1,559.296,3.25,2.8458,2.8458,1.411,0.81213,1.41141,14.74395,1249.55,792.67177,0,2.591,2.781,3.004,2.124,1.505,0.866,0.522,0.344,0.267,0.229,3.483,2.236,442.903,6,0.28463,18.627451,13.377609,3.41556,39.057558,1.739405,4.332701,19.165085,0,0,0.28463,18.627451,13.377609,3.41556,39.057558,1.739405,4.332701,19.165085,0,0,3.480616779,11.48361021,4.769914313,55.73255814,0.265015872,0,15300,5400,0,61200,7200,5400,20700,0,0,0.458804523,0,0,100,0,5,0,0
"2855","background",9745370,3050102,1,595.863,1.579,0.9972,0.9972,0.583,0.71152,0.5838,14.12572,1299.25,760.02422,0,1.012,1.048,1.133,0.851,0.648,0.362,0.216,0.145,0.107,0.165,0.544,0.779,522.807,8,0,3.158845,0.541516,0,71.119133,3.880866,6.227437,15.072202,0,0,0,3.158845,0.541516,0,71.119133,3.880866,6.227437,15.072202,0,0,5.061729179,4.289428736,4.937725632,54,0.327129961,0,900,0,0,53100,900,2700,0,0,0,0.719354839,0,0,100,0,1,0,0
"2856","background",9745150,3050102,2,586.762,4.578,0.5589,3.9996,2.209,0.86984,0.30202,14.52856,1284.09,780.95803,0,3.937,4.142,4.43,3.286,2.371,1.337,0.796,0.537,0.43,2.51,6.247,3.502,482.573,6,0,1.288245,0,0,96.779387,0,0,1.932367,0,0,0,0.810081,0,0,89.063907,8.663366,0.652566,0.810081,0,0,6.677681403,4.736593446,2.049919485,153,0.296859912,0,900,900,0,31500,0,0,0,0,0,0.966666667,0,0,100,0,1,0,0
"2857","background",9745176,3050102,1,606.646,2.423,2.4201,2.4201,1.537,0.81007,1.53734,13.83113,1316.4,745.82296,0,2.636,2.765,2.895,2.162,1.627,0.908,0.529,0.349,0.27,4.291,5.344,2.513,567.28,8.32168,0,0.334697,0,0,91.000372,0.855337,0.929714,6.879881,0,0,0,0.334697,0,0,91.000372,0.855337,0.929714,6.879881,0,0,10.26267261,2.509628432,4.188756515,54,0.298201788,0,0,0,0,67500,0,4500,16200,0,0,0.805031447,0.012578616,0,100,0,0,0,0
"2859","background",9745084,3050102,1,575.396,2.701,2.8944,2.8944,1.521,0.84221,1.52132,14.46386,1265.78,778.48946,0,2.72,2.894,3.148,2.274,1.61,0.927,0.544,0.383,0.311,0.233,4.329,2.427,469.376,6,0,26.99005,6.032338,0.310945,40.391791,2.580846,4.912935,18.75,0.031095,0,0,26.99005,6.032338,0.310945,40.391791,2.580846,4.912935,18.75,0.031095,0,4.421197007,11.66265996,3.813121891,0,0.30902985,0,6300,900,0,81000,0,3600,7200,0,0,0.676082863,0,0,100,0,2,0,0
"2860","background",9745402,3050102,1,536.328,4.111,2.9655,5.8536,2.723,0.80843,1.37217,14.78269,1221.28,795.20319,0,5.219,5.452,5.919,4.029,2.669,1.565,0.944,0.651,0.55,3.1,5.511,4.155,413.209,6,0,16.995448,0.546282,0,43.06525,2.488619,6.282246,30.622155,0,0,0.53813,11.392989,0.53813,0.676507,47.032595,3.659287,5.919434,30.058426,0,0,2.46469245,5.364179412,5.006080876,37.18503937,0.244653498,0,0,0,0,55800,7200,10800,7200,0,0,0.759174312,0,0,0,100,0,0,0
"2861","background",9745560,3050102,1,542.363,3.468,0.4284,3.4776,1.649,0.46579,0.20134,14.92082,1229.26,800.85515,0,3.132,3.306,3.567,2.425,1.649,0.942,0.587,0.42,0.327,2.053,3.741,2.614,419.721,6,0,0,0.420168,0,47.478992,2.731092,6.512605,42.857143,0,0,0.155279,0.258799,3.804348,0,25.414078,1.785714,9.47205,58.618012,0.491718,0,2.27571273,1.718916525,4.897058824,46.37254902,0.259537814,0,0,0,0,22500,0,0,900,0,0,0.344262295,0.344262295,0,0,100,0,0,0
"2862","background",9745808,3050102,2,538.159,12.929,0.1233,18.3168,10.826,0.82266,0.2844,14.83417,1263.69,794.36472,0,14.949,17.141,18.778,14.004,10.823,7.476,5.738,5.226,6.647,7.647,18.224,13.524,457,6,0,2.919708,0,0,16.788321,3.649635,13.868613,62.773723,0,0,0.108097,6.834709,0.909002,0.009827,37.686714,4.225629,6.191038,43.189858,0.334119,0,3.928477495,6.681589266,5,38,0.255255471,0,0,0,0,7200,2700,3600,0,0,0,0.253731343,0,0,0,100,0,0,0
"2863","background",9745254,3050102,1,610.326,1.599,1.2438,1.2438,0.846,0.84087,0.84694,13.22984,1340.47,717.21754,0,1.424,1.476,1.532,1.162,0.887,0.505,0.294,0.186,0.163,3.333,3.492,1.132,608.088,9.78726,0,1.447178,0,0,95.224313,2.387844,0,0.940666,0,0,0,1.447178,0,0,95.224313,2.387844,0,0.940666,0,0,16.0918964,1.445527195,3.235166425,61,0.265781477,0,0,0,0,55800,0,0,1800,0,0,0.958860759,0,100,0,0,0,0,0
"2864","background",9747208,3050102,1,515.84,7.555,21.6765,21.6765,11.515,0.9621,11.51493,15.01654,1234.08,802.64492,0,16.846,18.952,20.868,14.661,10.769,7.455,5.788,5.605,7.511,8.737,15.763,14.417,425.19,6,0.124559,4.857795,1.656633,0,38.152376,1.527922,3.603903,50.064355,0.012456,0,0.124559,4.857795,1.656633,0,38.152376,1.527922,3.603903,50.064355,0.012456,0,2.670889653,4.920220118,5.005829933,51.86101175,0.252522797,0,5400,2700,0,255600,2700,0,23400,0,0,0.704773869,0.035175879,0,0,100,4,3,0
"2865","background",9745882,3050102,1,544.709,2.977,0.8721,2.3526,1.116,0.71512,0.41112,14.75694,1228.91,794.24901,0,2.092,2.226,2.407,1.708,1.157,0.668,0.411,0.284,0.221,0.158,0.627,1.438,420.983,5.004129,0,14.241486,23.219814,23.426212,24.561404,6.707946,7.843137,0,0,0,0,6.924254,33.779648,27.046671,23.068095,4.016832,5.087988,0.076511,0,0,3.087475427,13.66872363,4.827657379,41.97272727,0.305882351,0,5400,4500,1800,30600,7200,1800,0,0,0,0.459854015,0.032846715,0,0,100,3,0,0
"2866","background",9745186,3050102,2,603.299,9.99,0.747,9.1467,6.292,0.93878,1.23575,14.30302,1304.38,769.0754,0,8.273,9.59,10.26,8.124,6.237,4.215,3.13,2.665,4.014,8.23,13.597,8.067,514.963,7.24096,0,8.192771,0,0,60.60241,6.987952,3.493976,20.722892,0,0,0,6.071042,0.639575,0.078717,71.632392,2.696054,2.666535,16.06809,0,0,6.362421298,8.437206736,2.93373494,65.64705882,0.277602411,0,900,0,0,27900,0,4500,16200,0,0,0.422053232,0,0,100,0,1,0,0
"2867","background",9745630,3050102,1,618.633,4.478,4.7187,4.7187,5.156,0.99469,5.15601,11.91892,1533.65,656.48468,0,6.683,6.76,7.255,5.587,4.945,3.765,2.866,3.378,8.449,16.8,12.22,6.122,843.283,25.108499,0,0.514972,0,0,99.370589,0.114438,0,0,0,0,0,0.514972,0,0,99.370589,0.114438,0,0,0,0,13.10221235,1.783776091,2.187106618,0,0.226797634,0,0,0,0,170100,0,0,0,0,0,1,0,100,0,0,0,0,0
"2868","background",9745142,3050102,2,589.032,10.611,4.3074,11.7567,7.699,0.93774,3.35408,14.27743,1296.09,768.15865,0,10.314,11.892,12.793,10.177,7.697,5.206,3.888,3.358,4.947,6.834,15.36,9.823,503.956,6.45905,0,5.286252,0.605934,0,90.200585,0.626828,1.734225,1.546176,0,0,0,5.817959,0.612417,0,89.55064,1.041108,1.201868,1.737732,0,0,8.762946355,4.147982812,2.059130798,61,0.281663192,0,3600,1800,900,108900,0,3600,8100,0,0,0.683284457,0,0,100,0,1,0,0
"2869","background",9745444,3050102,1,599.553,1.119,1.0899,1.0899,0.639,0.77286,0.6392,14.06397,1302.94,756.61999,0,1.111,1.148,1.243,0.934,0.715,0.392,0.237,0.161,0.117,0.176,0.593,0.847,523.734,8,0,0,0,0,84.145334,2.97275,0.412882,12.469034,0,0,0,0,0,0,84.145334,2.97275,0.412882,12.469034,0,0,9.212719292,1.362653236,5.008271299,0,0.338693136,0,0,0,0,31500,2700,0,2700,0,0,0.852941176,0,0,100,0,0,0,0
"2870","background",9745838,3050102,2,534.261,23.225,3.7152,31.3848,17.866,1.03431,2.02791,14.82486,1255.7,793.59942,0,25.075,28.527,31.264,23.186,17.626,12.411,9.472,8.761,10.528,11.711,26.583,21.871,448.377,6,0.484496,5.813953,1.30814,0,57.50969,2.979651,2.567829,28.585271,0.750969,0,0.172058,6.925327,0.995068,0.183528,39.966162,3.587405,6.343198,41.087405,0.369924,0,3.260566211,5.528010989,5.039138943,48.08,0.256058301,0,1800,0,0,69300,1800,2700,4500,0,0,0.830143541,0,0,0,100,2,0,0
"2871","background",9745918,3050102,1,526.346,1.51,0.9009,0.9009,0.42,0.66855,0.42054,14.9139,1224.86,800.42575,0,0.811,0.847,0.92,0.611,0.411,0.241,0.145,0.108,0.084,0.072,0.238,0.556,416.867,6,4.195804,1.098901,3.896104,0.2997,29.070929,4.695305,8.991009,47.752248,0,0,4.195804,1.098901,3.896104,0.2997,29.070929,4.695305,8.991009,47.752248,0,0,2.879341586,3.767459771,4.952047952,50.01785714,0.235684315,11700,0,0,0,24300,0,9900,9900,0,0,0.368932039,0,0,0,100,0,0,0
"2872","background",9747474,3050102,1,477.024,0.2,0.7614,0.7614,0.298,0.59181,0.29836,15.43871,1169.64,824.49141,0,0.647,0.685,0.719,0.411,0.235,0.143,0.092,0.071,0.063,0.051,0.063,0.399,349.941,5,0,37.943262,24.940898,10.283688,11.347518,0,0,14.3026,0,0,0,37.943262,24.940898,10.283688,11.347518,0,0,14.3026,0,0,1.710095703,13.93389943,5.048250905,61,0.221342923,0,1800,900,0,0,0,0,0,0,0,0.043478261,0,0,0,100,0,0,0
"2873","background",9745492,3050102,2,543.408,3.4,0.1953,4.8663,2.261,0.64614,0.09042,15.01075,1226.58,805.77854,0,4.318,4.58,4.919,3.362,2.25,1.309,0.785,0.588,0.457,2.678,4.422,3.467,413.484,6,11.059908,0,26.267281,5.990783,23.041474,0,0.921659,32.718894,0,0,1.960422,1.257629,4.845571,0.758277,36.378768,2.811171,4.531163,47.457,0,0,4.18458655,3.021377361,4.884792627,66.70588235,0.276682026,5400,0,3600,1800,7200,0,0,900,0,0,0.294736842,0.010526316,0,0,100,2,0,0
"2874","background",9745928,3050102,4,519.862,155.569,2.7279,220.0113,104.168,1.11341,1.08071,15.06629,1224.75,806.71725,0,155.597,172.866,189.847,141.435,97.908,75.606,55.69,56.709,56.976,53.906,87.26,115.827,410.979,6,4.816892,1.649621,19.531508,4.783899,32.497525,0.890795,3.860112,31.969647,0,0,1.212892,9.961261,13.743521,6.309494,29.573299,2.085029,4.651943,31.97863,0.294121,0.009818,2.450937159,8.370330412,5.129263914,54.20214669,0.267796605,9000,0,900,0,36000,0,0,900,0,0,0.505836576,0.155642023,0,0,100,0,0,0
"2875","background",9745686,3050102,1,593.838,1.788,2.133,2.133,1.177,0.79562,1.17726,14.49783,1292.97,778.74354,0,2.094,2.208,2.38,1.718,1.304,0.716,0.43,0.286,0.229,0.172,3.815,1.577,492.878,6,0,1.814346,0,0,63.122363,5.35865,8.691983,21.012658,0,0,0,1.814346,0,0,63.122363,5.35865,8.691983,21.012658,0,0,3.55038262,3.58904909,5,105.3170732,0.258270041,0,0,0,0,56700,1800,0,0,0,0,0.956656347,0,0,100,0,0,0,0
"2876","background",9745168,3050102,2,555.432,5.749,0.0054,8.6418,4.127,0.85671,0.00253,14.93083,1231.34,802.82333,0,7.732,8.24,8.869,6.459,4.689,3.211,1.525,1.046,0.813,4.219,7.144,5.921,420,6,0,0,0,0,33.333333,0,0,66.666667,0,0,0.083316,6.238283,22.484899,13.809623,33.888773,0.864403,2.822329,19.808374,0,0,0.946621478,7.194259167,5,38,0.393333331,0,0,0,0,900,0,0,900,0,0,0.333333333,0,0,100,0,0,0,0
"2877","background",9747308,3050102,2,507.014,12.147,7.5492,42.4089,20.193,0.94426,2.27466,15.16041,1217.31,809.62336,0,31.103,33.636,36.633,25.043,18.964,13.473,9.739,9.81,10.642,15.991,22.154,22.48,402.713,6,0.059609,7.820696,1.239866,0.166905,46.041965,1.514068,6.032427,35.455412,1.585598,0,0.619681,7.438297,1.568303,0.430806,46.957831,1.058976,5.139959,36.136754,0.587848,0.033955,2.917587177,5.82398602,4.76123158,41.63102894,0.249483834,0,1800,1800,0,110700,0,0,11700,0,0,0.685672515,0.112573099,0,0,100,2,0,0
"2878","background",9745188,3050102,1,606.646,1.846,1.0044,1.0044,0.621,0.75166,0.621,14.01615,1313.25,754.64518,0,1.073,1.127,1.187,0.888,0.66,0.367,0.217,0.142,0.109,0.24,0.611,0.831,552.142,8.075269,0,1.523297,0.62724,0,80.286738,2.867384,0.62724,14.0681,0,0,0,1.523297,0.62724,0,80.286738,2.867384,0.62724,14.0681,0,0,6.506910859,5.311836383,4.677419355,54,0.322293909,0,900,0,0,53100,900,0,8100,0,0,0.84045584,0,0,100,0,0,0,0
"2879","background",9747270,3050102,1,510.715,1.143,2.6361,2.6361,1.186,0.76602,1.18618,15.00462,1211.37,802.48154,0,2.393,2.501,2.688,1.667,1.017,0.602,0.389,0.283,0.248,0.212,0.643,1.602,401.837,6,0,11.198361,5.83817,0.443837,43.461933,0.443837,7.989075,30.624787,0,0,0,11.198361,5.83817,0.443837,43.461933,0.443837,7.989075,30.624787,0,0,2.685999399,7.514004009,4.051747772,38,0.326261566,0,900,0,0,34200,0,4500,0,0,0,0.761261261,0,0,0,100,1,0,0
"2880","background",9745466,3050102,1,607.193,4.924,3.6936,3.6936,2.585,0.94224,2.58464,13.13787,1352.39,710.7303,0,4.044,4.175,4.575,3.627,2.945,1.64,0.949,0.629,0.546,8.734,8.428,3.888,624.9,11.003399,0,1.023392,0,0,96.418129,1.023392,0,1.535088,0,0,0,1.023392,0,0,96.418129,1.023392,0,1.535088,0,0,9.12713479,1.635077997,4.435672515,153,0.316245129,0,0,0,0,182700,0,0,0,0,0,0.985685072,0,0,100,0,0,0,0
"2881","background",9745114,3050102,1,580.894,1.752,2.9727,2.9727,1.604,0.81604,1.60409,14.41159,1278.49,775.58154,0,2.861,3.02,3.268,2.416,1.721,0.981,0.586,0.399,0.319,0.248,4.742,2.574,481.879,6.220409,0,17.408417,0.60551,0,57.341811,5.116561,2.300939,17.226764,0,0,0,17.408417,0.60551,0,57.341811,5.116561,2.300939,17.226764,0,0,6.061938189,7.668757163,2.788851863,54,0.274957578,0,0,0,0,56700,900,1800,0,0,0,0.837423313,0,0,100,0,1,0,0
"2882","background",9745632,3050102,2,612.98,12.289,2.6613,9.8361,9.693,1.00699,3.30359,12.46575,1443.46,680.80719,0,11.284,12.128,13.187,11.381,9.917,7.191,5.378,5.716,13.113,27.902,20.507,11.39,748.553,15.9895,0,0.101454,0,0,99.898546,0,0,0,0,0,0,0.0366,0,0,99.9634,0,0,0,0,0,12.05396003,1.230573411,2.175515725,0,0.227020628,0,0,0,0,92700,0,0,0,0,0,1,0,100,0,0,0,0,0
"2883","background",9745074,3050102,1,561.192,3.13,4.932,4.932,2.502,0.85341,2.5018,14.58172,1260.76,784.93697,0,4.591,4.876,5.228,3.737,2.737,1.56,0.933,0.627,0.492,2.707,5.484,3.769,452.991,6,0,26.861314,35.821168,10.437956,21.240875,0.182482,1.29562,3.649635,0.510949,0,0,26.861314,35.821168,10.437956,21.240875,0.182482,1.29562,3.649635,0.510949,0,3.732702612,17.22799499,4.869525547,38,0.243963506,0,18900,7200,1800,80100,900,0,6300,0,0,0.630894309,0,0,100,0,4,0,0
"2884","background",9745942,3050102,1,539.919,0.446,1.5399,1.5399,0.723,0.72126,0.72333,14.80532,1225.97,796.59465,0,1.366,1.449,1.56,1.082,0.731,0.42,0.269,0.186,0.144,0.124,0.419,0.937,419.478,6,3.27294,4.500292,9.117475,0,51.841029,1.928697,6.54588,22.793688,0,0,3.27294,4.500292,9.117475,0,51.841029,1.928697,6.54588,22.793688,0,0,3.669968115,4.502804984,4.997585999,38,0.281857228,11700,0,0,0,900,0,0,0,0,0,0.373333333,0,0,0,100,0,0,0
"2885","background",9745756,3050102,5,530.135,569.112,2.5821,592.3611,336.553,1.27746,1.07228,15.00341,1226.65,804.22929,0,456.793,493.049,558.949,473.482,358.391,295.491,212.116,214.462,169.848,171.966,219.914,320.418,416.608,6,0.45312,0,5.054026,0,26.768909,0.034855,4.844894,62.425932,0.348554,0.069711,0.399891,7.070873,3.509835,1.304509,61.629891,3.410622,3.970197,18.498311,0.136437,0.015345,2.665702273,2.589572962,5.091174325,72.54794521,0.233541586,0,0,0,0,96300,0,0,17100,3600,0,0.662251656,0.003311258,0,0,100,0,0,0
"2886","background",9745488,3050102,1,539.637,0.294,0.0153,1.4058,0.663,0.74733,0.00718,14.78754,1224.59,794.84039,0,1.266,1.323,1.436,0.976,0.647,0.378,0.226,0.164,0.132,0.113,0.42,0.887,419.176,6,17.647059,0,0,0,29.411765,0,0,52.941176,0,0,2.880922,7.170295,0,0,26.504482,0,1.920615,61.523688,0,0,1.857416286,6.794332027,4.857142857,38,0.252142859,900,0,0,0,2700,0,0,0,0,0,0.357142857,0,0,0,100,0,0,0
"2887","background",9745696,3050102,1,529.365,3.255,5.1255,5.1255,2.4,0.79821,2.39968,14.84519,1224.7,797.24343,0,4.614,4.818,5.226,3.508,2.345,1.372,0.826,0.613,0.482,2.79,4.971,3.719,418.097,6,1.088674,18.244074,19.174715,8.797191,21.088673,1.281826,6.637401,23.09043,0.597015,0,1.088674,18.244074,19.174715,8.797191,21.088673,1.281826,6.637401,23.09043,0.597015,0,2.472145454,14.36322504,4.882445967,43.17826825,0.248560888,9000,9900,9900,0,48600,0,7200,32400,0,0,0.300469484,0.001564945,0,0,100,2,0,1
"2888","background",9745440,3050102,1,607.193,5.149,5.8302,5.8302,3.898,0.96816,3.89754,13.38053,1336.79,722.83976,0,6.276,6.505,7.095,5.535,4.772,3.109,1.402,0.931,0.701,10.903,11.297,5.746,596.99,8.954,0,1.003396,0,0,96.928064,1.065144,0.24699,0.710096,0,0,0,1.003396,0,0,96.928064,1.065144,0.24699,0.710096,0,0,10.39283703,0.900979495,2.822476073,153,0.250405989,0,3600,0,0,186300,0,3600,0,0,0,0.97098646,0,0,100,0,1,0,0
"2889","background",9747222,3050102,2,515.84,69.776,6.7617,136.0089,69.948,1.08674,3.27434,15.10416,1231.54,806.53085,0,103.121,111.762,123.853,90.063,70.193,51.773,37.091,36.309,35.526,43.932,70.169,77.784,419.707,6,0,3.367496,2.129642,1.064821,28.364169,0.625582,2.875017,60.575003,0.99827,0,0.12308,6.375686,2.451016,0.628635,40.410664,2.149271,4.645284,42.597654,0.467175,0.014558,2.385459838,5.511262586,4.709883954,48.39930556,0.25649059,0,0,1800,0,90900,0,4500,17100,0,0,0.628205128,0.059294872,0,0,100,2,3,0
"2890","background",9747392,3050102,2,504.562,26.179,20.8386,62.3745,31.141,1.04675,9.10319,15.14076,1219.39,809.08712,0,46.998,52.543,57.546,39.978,27.497,20.036,15.59,15.38,18.898,20.169,34.019,37.346,406.143,6,0.073421,4.642826,0.941522,0,51.649823,2.876393,6.206271,32.970545,0.639198,0,0.190462,5.894235,3.031527,1.007143,46.106341,1.839694,5.201645,36.456244,0.272708,0,2.946985738,5.892718377,4.731890956,50.79095771,0.255493617,0,2700,1800,0,217800,5400,4500,30600,5400,0,0.674914089,0.04742268,0,0,100,4,0,0
"2891","background",9745836,3050102,1,534.261,8.797,14.8275,14.8275,8.629,0.91717,8.62933,14.68817,1263.45,787.74771,0,12.03,13.823,15.148,11.119,8.441,5.803,4.47,4.052,5.464,6.469,14.629,10.873,459.766,6,0.036419,4.394537,1.5478,0.230653,34.518967,1.687405,5.705615,51.053111,0.764795,0,0.036419,4.394537,1.5478,0.230653,34.518967,1.687405,5.705615,51.053111,0.764795,0,3.125138118,5.221559654,4.998237082,40.98606811,0.255774912,0,5400,2700,0,262800,5400,20700,37800,0,0,0.637791012,0.012452626,0,0,100,5,0,0
